0.000000	0.048494
0.048494	0.096988
0.096988	0.145482
0.145482	0.193975
0.193975	0.242469
0.242469	0.290963
0.290963	0.339457
0.339457	0.387951
0.387951	0.436445
0.436445	0.484938
0.484938	0.533432
0.533432	0.581926
0.581926	0.630420
0.630420	0.678914
0.678914	0.727408
0.727408	0.775901
0.775901	0.824395
0.824395	0.872889
0.872889	0.921383
0.921383	0.969877
0.969877	1.018371
1.018371	1.066865
1.066865	1.115358
1.115358	1.163852
1.163852	1.212346
1.212346	1.260840
1.260840	1.309334
1.309334	1.357828
1.357828	1.406321
1.406321	1.454815
1.454815	1.503309
1.503309	1.551803
1.551803	1.600297
1.600297	1.648791
1.648791	1.697284
1.697284	1.745778
1.745778	1.794272
1.794272	1.842766
1.842766	1.891260
1.891260	1.939754
1.939754	1.988247
1.988247	2.036741
2.036741	2.085235
2.085235	2.133729
2.133729	2.182223
2.182223	2.230717
2.230717	2.279211
2.279211	2.327704
2.327704	2.376198
2.376198	2.424692
2.424692	2.473186
2.473186	2.521680
2.521680	2.570174
2.570174	2.618667
2.618667	2.667161
2.667161	2.715655
2.715655	2.764149
2.764149	2.812643
2.812643	2.861137
2.861137	2.909630
2.909630	2.958124
2.958124	3.006618
3.006618	3.055112
3.055112	3.103606
3.103606	3.152100
3.152100	3.200594
3.200594	3.249087
3.249087	3.297581
3.297581	3.346075
3.346075	3.394569
3.394569	3.443063
3.443063	3.491557
3.491557	3.540050
3.540050	3.588544
3.588544	3.637038
3.637038	3.685532
3.685532	3.734026
3.734026	3.782520
3.782520	3.831013
3.831013	3.879507
3.879507	3.928001
3.928001	3.976495
3.976495	4.024989
4.024989	4.073483
4.073483	4.121976
4.121976	4.170470
4.170470	4.218964
4.218964	4.267458
4.267458	4.315952
4.315952	4.364446
4.364446	4.412940
4.412940	4.461433
4.461433	4.509927
4.509927	4.558421
4.558421	4.606915
4.606915	4.655409
4.655409	4.703903
4.703903	4.752396
4.752396	4.800890
4.800890	4.849384
4.849384	4.897878
4.897878	4.946372
4.946372	4.994866
4.994866	5.043359
5.043359	5.091853
5.091853	5.140347
5.140347	5.188841
5.188841	5.237335
5.237335	5.285829
5.285829	5.334323
5.334323	5.382816
5.382816	5.431310
5.431310	5.479804
5.479804	5.528298
5.528298	5.576792
5.576792	5.625286
5.625286	5.673779
5.673779	5.722273
5.722273	5.770767
5.770767	5.819261
5.819261	5.867755
5.867755	5.916249
5.916249	5.964742
5.964742	6.013236
6.013236	6.061730
6.061730	6.110224
6.110224	6.158718
6.158718	6.207212
6.207212	6.255705
6.255705	6.304199
6.304199	6.352693
6.352693	6.401187
6.401187	6.449681
6.449681	6.498175
6.498175	6.546669
6.546669	6.595162
6.595162	6.643656
6.643656	6.692150
6.692150	6.740644
6.740644	6.789138
6.789138	6.837632
6.837632	6.886125
6.886125	6.934619
6.934619	6.983113
6.983113	7.031607
7.031607	7.080101
7.080101	7.128595
7.128595	7.177088
7.177088	7.225582
7.225582	7.274076
7.274076	7.322570
7.322570	7.371064
7.371064	7.419558
7.419558	7.468052
7.468052	7.516545
7.516545	7.565039
7.565039	7.613533
7.613533	7.662027
7.662027	7.710521
7.710521	7.759015
7.759015	7.807508
7.807508	7.856002
7.856002	7.904496
7.904496	7.952990
7.952990	8.001484
8.001484	8.049978
8.049978	8.098471
8.098471	8.146965
8.146965	8.243953
8.243953	8.340941
8.340941	8.437928
8.437928	8.534916
8.534916	8.631904
8.631904	8.728891
8.728891	8.825879
8.825879	8.922867
8.922867	9.019854
9.019854	9.116842
9.116842	9.213830
9.213830	9.310817
9.310817	9.407805
9.407805	9.504793
9.504793	9.601781
9.601781	9.698768
9.698768	9.795756
9.795756	9.892744
9.892744	9.989731
9.989731	10.086719
10.086719	10.183707
10.183707	10.280694
10.280694	10.377682
10.377682	10.474670
10.474670	10.571657
10.571657	10.668645
10.668645	10.765633
10.765633	10.862620
10.862620	10.959608
10.959608	11.056596
11.056596	11.153583
11.153583	11.250571
11.250571	11.347559
11.347559	11.444546
11.444546	11.541534
11.541534	11.638522
11.638522	11.735510
11.735510	11.832497
11.832497	11.929485
11.929485	12.026473
12.026473	12.123460
12.123460	12.220448
12.220448	12.317436
12.317436	12.414423
12.414423	12.511411
12.511411	12.608399
12.608399	12.705386
12.705386	12.802374
12.802374	12.899362
12.899362	12.996349
12.996349	13.093337
13.093337	13.190325
13.190325	13.287312
13.287312	13.384300
13.384300	13.481288
13.481288	13.578275
13.578275	13.675263
13.675263	13.772251
13.772251	13.869239
13.869239	13.966226
13.966226	14.063214
14.063214	14.160202
14.160202	14.257189
14.257189	14.354177
14.354177	14.451165
14.451165	14.548152
14.548152	14.645140
14.645140	14.742128
